CustomerID,sum_revenue,Tier
16466,1603.46,Bronze
16992,1601.8600000000001,Bronze
17828,1599.97,Bronze
14587,1598.24,Bronze
14719,1592.18,Bronze
14970,1592.06,Bronze
13850,1586.81,Bronze
16332,1583.2,Bronze
12393,1582.6000000000001,Bronze
16889,1578.67,Bronze
13634,1575.16,Bronze
18178,1573.41,Bronze
15611,1568.39,Bronze
15111,1567.48,Bronze
16496,1562.22,Bronze
13814,1562.12,Bronze
18239,1561.6100000000001,Bronze
17837,1560.53,Bronze
16676,1558.72,Bronze
13313,1555.3200000000002,Bronze
17085,1555.05,Bronze
14038,1554.48,Bronze
16369,1553.66,Bronze
15660,1552.01,Bronze
13659,1550.85,Bronze
15117,1550.13,Bronze
12865,1548.07,Bronze
14704,1546.91,Bronze
12352,1545.41,Bronze
14441,1545.14,Bronze
14442,1544.6200000000001,Bronze
15701,1542.14,Bronze
16365,1540.42,Bronze
13186,1539.69,Bronze
13397,1539.18,Bronze
13849,1537.95,Bronze
12877,1535.77,Bronze
17159,1534.73,Bronze
16283,1531.51,Bronze
12759,1531.44,Bronze
14321,1530.75,Bronze
14567,1524.46,Bronze
15620,1524.4,Bronze
13107,1524.07,Bronze
16244,1522.75,Bronze
16434,1522.25,Bronze
16066,1521.87,Bronze
15906,1521.79,Bronze
13764,1521.76,Bronze
16790,1520.1200000000001,Bronze
16880,1519.08,Bronze
13213,1518.43,Bronze
12818,1517.88,Bronze
15532,1517.08,Bronze
16748,1515.9,Bronze
15392,1515.73,Bronze
16053,1511.95,Bronze
17997,1511.3,Bronze
16910,1510.06,Bronze
15265,1506.1200000000001,Bronze
15625,1504.56,Bronze
12937,1504.27,Bronze
17152,1503.5,Bronze
15530,1502.3500000000001,Bronze
16762,1501.38,Bronze
17571,1498.51,Bronze
16279,1496.68,Bronze
13320,1491.7,Bronze
15916,1491.24,Bronze
15057,1489.5,Bronze
14963,1487.8,Bronze
17002,1487.78,Bronze
17553,1487.6,Bronze
16395,1486.9,Bronze
14878,1485.54,Bronze
14414,1485.1299999999999,Bronze
16755,1484.63,Bronze
14758,1484.06,Bronze
18016,1483.56,Bronze
16016,1483.31,Bronze
15427,1483.14,Bronze
17590,1479.22,Bronze
15983,1475.02,Bronze
14246,1474.06,Bronze
16348,1469.45,Bronze
12826,1468.1200000000001,Bronze
13692,1466.8700000000001,Bronze
15473,1465.2,Bronze
12882,1463.04,Bronze
14541,1461.65,Bronze
16359,1460.3700000000001,Bronze
16059,1459.8600000000001,Bronze
13309,1456.79,Bronze
13110,1452.8700000000001,Bronze
15987,1451.28,Bronze
14229,1450.6,Bronze
14875,1448.72,Bronze
14233,1447.51,Bronze
14591,1447.14,Bronze
16817,1446.95,Bronze
17073,1446.09,Bronze
13461,1445.0,Bronze
13477,1441.53,Bronze
15478,1441.42,Bronze
15858,1438.85,Bronze
14404,1434.72,Bronze
13717,1432.26,Bronze
14566,1432.0,Bronze
13475,1431.78,Bronze
17175,1430.94,Bronze
15426,1429.9,Bronze
16103,1429.64,Bronze
14035,1428.02,Bronze
16996,1427.46,Bronze
14403,1426.31,Bronze
16271,1423.29,Bronze
14740,1423.21,Bronze
17063,1421.59,Bronze
16503,1421.43,Bronze
17288,1419.73,Bronze
15128,1419.54,Bronze
15444,1418.26,Bronze
18116,1418.03,Bronze
14649,1417.29,Bronze
16012,1415.29,Bronze
14901,1414.99,Bronze
17004,1412.94,Bronze
15237,1412.32,Bronze
16394,1412.06,Bronze
15106,1407.73,Bronze
12947,1407.29,Bronze
16173,1406.57,Bronze
17083,1405.78,Bronze
14443,1400.88,Bronze
14741,1400.3400000000001,Bronze
14019,1398.96,Bronze
18202,1396.99,Bronze
17856,1393.79,Bronze
17354,1393.06,Bronze
15051,1391.61,Bronze
13414,1390.5,Bronze
13516,1389.41,Bronze
16539,1388.81,Bronze
15453,1388.37,Bronze
15134,1387.99,Bronze
17311,1384.85,Bronze
15898,1384.68,Bronze
13572,1384.25,Bronze
16463,1383.7,Bronze
13995,1383.49,Bronze
17676,1383.27,Bronze
12952,1382.84,Bronze
14116,1382.74,Bronze
16726,1382.02,Bronze
13159,1379.75,Bronze
14113,1377.92,Bronze
15569,1375.71,Bronze
14434,1372.8,Bronze
16669,1370.87,Bronze
14507,1368.18,Bronze
13308,1367.6100000000001,Bronze
14897,1366.38,Bronze
15095,1364.7,Bronze
16389,1362.27,Bronze
13232,1357.6,Bronze
18167,1355.51,Bronze
17054,1353.83,Bronze
13813,1353.41,Bronze
17204,1352.91,Bronze
15116,1352.75,Bronze
16245,1352.36,Bronze
14859,1352.04,Bronze
16079,1352.0,Bronze
12770,1351.45,Bronze
12775,1351.24,Bronze
12886,1351.09,Bronze
17368,1349.52,Bronze
12646,1346.97,Bronze
15411,1346.38,Bronze
14154,1345.62,Bronze
15596,1343.34,Bronze
17372,1342.68,Bronze
16317,1341.65,Bronze
16045,1340.7,Bronze
13743,1340.15,Bronze
15398,1339.63,Bronze
15734,1339.45,Bronze
12620,1339.41,Bronze
16110,1337.48,Bronze
17621,1336.1000000000001,Bronze
15680,1333.68,Bronze
17932,1331.57,Bronze
12676,1331.39,Bronze
15365,1330.45,Bronze
16493,1329.66,Bronze
16295,1328.55,Bronze
15059,1325.82,Bronze
13396,1325.29,Bronze
16370,1320.56,Bronze
15563,1319.69,Bronze
16083,1317.62,Bronze
12526,1316.66,Bronze
14921,1316.07,Bronze
14102,1314.73,Bronze
16464,1314.68,Bronze
14973,1314.45,Bronze
18177,1314.17,Bronze
15146,1313.66,Bronze
16040,1313.55,Bronze
12364,1313.1,Bronze
12516,1312.06,Bronze
14748,1311.79,Bronze
13012,1311.6200000000001,Bronze
14856,1311.38,Bronze
13501,1310.47,Bronze
13168,1310.14,Bronze
13328,1308.48,Bronze
14477,1307.81,Bronze
14071,1307.41,Bronze
12576,1306.98,Bronze
16744,1304.76,Bronze
17919,1304.04,Bronze
15813,1303.9099999999999,Bronze
12463,1303.63,Bronze
12919,1301.44,Bronze
15494,1299.23,Bronze
12488,1298.66,Bronze
12372,1298.04,Bronze
17961,1296.44,Bronze
16929,1295.39,Bronze
16224,1295.3,Bronze
16120,1294.14,Bronze
15108,1291.75,Bronze
14047,1290.01,Bronze
14738,1289.94,Bronze
12854,1289.15,Bronze
16571,1285.22,Bronze
17671,1284.08,Bronze
14297,1284.06,Bronze
15136,1282.45,Bronze
16899,1281.56,Bronze
13878,1281.53,Bronze
13538,1280.85,Bronze
14267,1279.09,Bronze
16692,1276.0,Bronze
17019,1272.61,Bronze
12394,1272.48,Bronze
14794,1272.1100000000001,Bronze
12630,1270.88,Bronze
14669,1269.99,Bronze
13492,1269.84,Bronze
13431,1269.1,Bronze
15199,1268.7,Bronze
14511,1267.41,Bronze
17158,1266.97,Bronze
13989,1266.08,Bronze
14916,1264.84,Bronze
16951,1262.75,Bronze
15009,1261.78,Bronze
16688,1260.8600000000001,Bronze
16842,1260.44,Bronze
14105,1260.33,Bronze
15497,1259.7,Bronze
17388,1259.56,Bronze
14665,1258.38,Bronze
12507,1258.06,Bronze
17412,1258.06,Bronze
17350,1256.19,Bronze
13848,1255.0,Bronze
17262,1253.3600000000001,Bronze
17037,1253.22,Bronze
17802,1251.84,Bronze
14698,1250.76,Bronze
13151,1250.3700000000001,Bronze
17481,1249.34,Bronze
14383,1247.69,Bronze
12689,1247.6100000000001,Bronze
13029,1247.5,Bronze
15004,1246.32,Bronze
16101,1245.96,Bronze
16531,1244.59,Bronze
17633,1242.34,Bronze
17588,1240.2,Bronze
13860,1240.0,Bronze
14893,1237.8500000000001,Bronze
14684,1236.28,Bronze
15376,1233.3600000000001,Bronze
15910,1232.18,Bronze
18080,1231.5,Bronze
13931,1230.93,Bronze
14428,1230.14,Bronze
14898,1228.32,Bronze
14913,1227.43,Bronze
17584,1227.3,Bronze
12412,1226.88,Bronze
15227,1219.4,Bronze
13491,1215.82,Bronze
12985,1215.6200000000001,Bronze
17774,1215.46,Bronze
17410,1214.72,Bronze
13918,1212.8400000000001,Bronze
12464,1212.05,Bronze
18263,1211.08,Bronze
15841,1209.1,Bronze
18171,1208.51,Bronze
13208,1205.9,Bronze
13055,1201.96,Bronze
16794,1201.51,Bronze
16800,1201.49,Bronze
13158,1201.06,Bronze
17320,1200.6200000000001,Bronze
17800,1199.01,Bronze
15605,1198.23,Bronze
12997,1197.94,Bronze
13211,1197.42,Bronze
17720,1195.94,Bronze
12967,1194.75,Bronze
15145,1194.73,Bronze
12611,1193.32,Bronze
14064,1188.32,Bronze
16612,1187.66,Bronze
13752,1186.28,Bronze
14487,1183.58,Bronze
15630,1180.4,Bronze
17058,1179.89,Bronze
16950,1178.56,Bronze
17653,1175.88,Bronze
12640,1174.58,Bronze
15306,1174.3500000000001,Bronze
16639,1169.38,Bronze
12358,1168.06,Bronze
14745,1167.16,Bronze
16653,1166.92,Bronze
14857,1165.65,Bronze
14737,1164.55,Bronze
14261,1163.45,Bronze
14447,1163.23,Bronze
16949,1161.27,Bronze
17348,1159.52,Bronze
15621,1158.77,Bronze
14723,1158.3,Bronze
12885,1158.27,Bronze
13611,1158.2,Bronze
13744,1156.36,Bronze
16184,1155.54,Bronze
16062,1153.62,Bronze
12657,1152.06,Bronze
16042,1147.37,Bronze
13499,1146.96,Bronze
17505,1145.8400000000001,Bronze
16766,1145.6,Bronze
15810,1145.43,Bronze
12769,1143.6,Bronze
17770,1143.27,Bronze
12546,1141.5,Bronze
18125,1141.34,Bronze
16270,1141.24,Bronze
13330,1140.93,Bronze
13819,1140.35,Bronze
15088,1140.27,Bronze
16172,1140.21,Bronze
17135,1139.73,Bronze
12494,1139.3500000000001,Bronze
17500,1138.0,Bronze
13500,1136.77,Bronze
17242,1135.04,Bronze
18168,1133.6399999999999,Bronze
16989,1133.25,Bronze
17585,1133.07,Bronze
13772,1132.13,Bronze
15500,1131.56,Bronze
13882,1131.28,Bronze
12710,1130.57,Bronze
14824,1127.71,Bronze
12609,1126.85,Bronze
17470,1125.07,Bronze
13118,1125.0,Bronze
16637,1124.59,Bronze
12462,1124.01,Bronze
14129,1123.8600000000001,Bronze
15436,1122.53,Bronze
13486,1122.41,Bronze
16807,1121.59,Bronze
15737,1121.21,Bronze
17302,1119.93,Bronze
17894,1119.81,Bronze
13064,1119.49,Bronze
16086,1119.31,Bronze
12842,1118.99,Bronze
15716,1118.81,Bronze
17788,1117.9,Bronze
13591,1117.13,Bronze
14971,1116.57,Bronze
13610,1115.43,Bronze
16049,1111.79,Bronze
14161,1110.52,Bronze
14817,1110.34,Bronze
15069,1109.53,Bronze
12399,1108.65,Bronze
15730,1108.38,Bronze
15933,1107.46,Bronze
17562,1107.38,Bronze
16833,1106.53,Bronze
12857,1106.4,Bronze
13447,1104.23,Bronze
17609,1103.92,Bronze
17047,1100.9,Bronze
16350,1100.47,Bronze
15978,1098.78,Bronze
13104,1098.48,Bronze
17966,1098.43,Bronze
14708,1096.67,Bronze
16225,1096.32,Bronze
13652,1095.08,Bronze
15608,1093.68,Bronze
13521,1093.65,Bronze
13476,1092.77,Bronze
15489,1090.03,Bronze
12534,1089.18,Bronze
14744,1088.53,Bronze
17095,1088.2,Bronze
18189,1084.34,Bronze
13467,1083.71,Bronze
13310,1083.63,Bronze
15602,1083.63,Bronze
14561,1080.76,Bronze
16200,1080.6200000000001,Bronze
13726,1079.66,Bronze
12354,1079.4,Bronze
16980,1078.96,Bronze
14352,1078.96,Bronze
16563,1077.74,Bronze
15712,1072.3600000000001,Bronze
15745,1071.24,Bronze
13635,1071.03,Bronze
17522,1070.71,Bronze
13761,1070.65,Bronze
14212,1070.48,Bronze
14948,1066.57,Bronze
17041,1065.77,Bronze
17277,1065.3500000000001,Bronze
17287,1064.11,Bronze
12815,1063.46,Bronze
14411,1063.0,Bronze
16214,1062.75,Bronze
12679,1058.67,Bronze
14465,1058.6200000000001,Bronze
14419,1058.06,Bronze
13853,1056.94,Bronze
15238,1056.54,Bronze
15407,1056.44,Bronze
14514,1055.35,Bronze
15977,1054.73,Bronze
16728,1054.67,Bronze
13715,1053.94,Bronze
12716,1053.49,Bronze
14583,1052.55,Bronze
15027,1051.95,Bronze
12849,1050.89,Bronze
14224,1050.1200000000001,Bronze
14078,1049.37,Bronze
15464,1048.85,Bronze
15763,1048.67,Bronze
13282,1047.84,Bronze
13791,1047.68,Bronze
14488,1047.43,Bronze
14293,1046.56,Bronze
18130,1045.74,Bronze
15996,1044.78,Bronze
17042,1044.38,Bronze
15192,1044.32,Bronze
16918,1043.34,Bronze
12497,1043.1,Bronze
17727,1042.55,Bronze
15801,1042.19,Bronze
12951,1042.07,Bronze
16094,1041.83,Bronze
13719,1041.68,Bronze
14446,1039.58,Bronze
13131,1039.3,Bronze
16320,1038.46,Bronze
16175,1037.5900000000001,Bronze
15985,1037.42,Bronze
16520,1036.6200000000001,Bronze
12691,1035.8,Bronze
16260,1035.45,Bronze
15171,1034.5,Bronze
13639,1033.34,Bronze
18221,1033.31,Bronze
12599,1032.58,Bronze
12724,1031.41,Bronze
13253,1030.4,Bronze
17033,1030.14,Bronze
14584,1029.26,Bronze
15333,1028.56,Bronze
16682,1028.0,Bronze
16416,1026.99,Bronze
16533,1026.94,Bronze
13956,1026.42,Bronze
14904,1025.44,Bronze
15777,1021.61,Bronze
14346,1021.58,Bronze
13165,1021.48,Bronze
15839,1020.74,Bronze
13376,1019.76,Bronze
14276,1019.39,Bronze
12828,1018.71,Bronze
14083,1018.43,Bronze
12514,1017.6800000000001,Bronze
13728,1016.14,Bronze
13867,1015.29,Bronze
18142,1014.9,Bronze
12642,1013.26,Bronze
12739,1013.04,Bronze
17197,1013.01,Bronze
12936,1012.9,Bronze
14775,1011.9,Bronze
16229,1010.6,Bronze
16174,1009.55,Bronze
16160,1009.4499999999999,Bronze
13455,1007.35,Bronze
14631,1006.98,Bronze
13429,1006.8,Bronze
15329,1005.5,Bronze
12572,1004.72,Bronze
15104,1002.54,Bronze
12446,1002.3100000000001,Bronze
15706,1001.8100000000001,Bronze
12545,1000.39,Bronze
15508,1000.27,Bronze
14214,1000.23,Bronze
18143,1000.16,Bronze
14389,999.72,Bronze
16572,999.7,Bronze
15434,997.48,Bronze
13032,996.52,Bronze
14540,996.26,Bronze
17646,995.66,Bronze
17724,995.6500000000001,Bronze
17594,993.1800000000001,Bronze
16009,992.71,Bronze
17096,992.68,Bronze
13363,992.5,Bronze
17126,991.85,Bronze
17951,990.8400000000001,Bronze
17324,990.23,Bronze
13410,988.91,Bronze
15062,987.86,Bronze
18237,987.1,Bronze
13117,984.91,Bronze
17144,984.57,Bronze
17214,984.12,Bronze
16232,983.23,Bronze
12510,982.5699999999999,Bronze
15133,982.42,Bronze
14138,982.38,Bronze
15071,982.07,Bronze
16188,981.86,Bronze
16907,981.65,Bronze
16085,981.51,Bronze
12541,981.18,Bronze
12717,980.98,Bronze
18170,980.3100000000001,Bronze
13509,979.72,Bronze
15506,979.26,Bronze
15132,977.9300000000001,Bronze
14920,977.77,Bronze
16376,977.52,Bronze
15860,977.21,Bronze
14223,975.23,Bronze
14522,974.54,Bronze
15747,974.04,Bronze
13155,971.76,Bronze
17100,971.74,Bronze
17618,971.58,Bronze
15449,971.22,Bronze
15110,970.25,Bronze
15907,967.45,Bronze
17405,967.22,Bronze
12550,964.83,Bronze
14931,964.6800000000001,Bronze
14195,962.7,Bronze
13138,962.39,Bronze
14006,962.19,Bronze
15156,961.49,Bronze
16419,959.48,Bronze
15658,958.9000000000001,Bronze
18192,957.97,Bronze
13823,957.66,Bronze
15948,955.24,Bronze
17244,954.9,Bronze
15835,954.09,Bronze
16934,950.9300000000001,Bronze
15421,950.36,Bronze
16511,950.26,Bronze
15793,948.96,Bronze
13748,948.25,Bronze
15787,948.05,Bronze
12458,947.4,Bronze
15681,946.36,Bronze
15707,945.58,Bronze
13261,944.1,Bronze
12820,942.34,Bronze
14075,942.26,Bronze
13636,941.62,Bronze
15576,940.67,Bronze
17227,939.32,Bronze
14629,939.21,Bronze
12697,939.02,Bronze
17097,937.92,Bronze
17289,936.16,Bronze
13026,936.15,Bronze
15289,935.1,Bronze
14256,935.0600000000001,Bronze
16657,933.62,Bronze
13655,932.97,Bronze
14532,932.85,Bronze
12924,929.95,Bronze
15201,927.84,Bronze
13805,924.5999999999999,Bronze
15654,922.53,Bronze
13122,922.39,Bronze
16551,922.12,Bronze
13934,922.1,Bronze
15312,921.1,Bronze
17018,920.1,Bronze
14140,920.05,Bronze
13075,919.61,Bronze
12822,918.98,Bronze
14015,917.34,Bronze
14712,917.07,Bronze
17236,916.13,Bronze
13549,916.12,Bronze
15253,915.3,Bronze
16216,914.9300000000001,Bronze
12652,914.5300000000001,Bronze
15587,913.68,Bronze
15364,913.19,Bronze
16809,912.74,Bronze
13782,912.0,Bronze
13192,911.94,Bronze
16714,911.53,Bronze
14289,911.26,Bronze
18096,911.15,Bronze
13350,910.72,Bronze
13689,910.0,Bronze
17552,909.96,Bronze
15511,909.23,Bronze
17323,908.99,Bronze
13038,908.46,Bronze
16584,908.03,Bronze
14449,907.1,Bronze
15480,905.5,Bronze
15022,905.04,Bronze
14081,904.67,Bronze
12722,904.33,Bronze
15807,903.9,Bronze
12994,902.22,Bronze
17566,901.21,Bronze
17848,901.2,Bronze
17886,899.61,Bronze
13810,899.51,Bronze
17537,897.62,Bronze
17044,897.4300000000001,Bronze
16361,896.66,Bronze
18194,896.0,Bronze
15865,895.13,Bronze
15211,894.4100000000001,Bronze
15079,893.66,Bronze
12772,892.47,Bronze
13515,891.12,Bronze
15255,890.85,Bronze
14240,890.34,Bronze
14344,889.9300000000001,Bronze
17829,889.24,Bronze
17527,888.86,Bronze
16347,887.65,Bronze
13035,886.63,Bronze
15822,885.47,Bronze
17704,885.19,Bronze
15799,884.14,Bronze
14597,883.15,Bronze
14359,882.58,Bronze
18236,882.24,Bronze
13037,881.07,Bronze
15076,880.85,Bronze
13662,879.08,Bronze
14141,879.0300000000001,Bronze
17731,878.2,Bronze
15653,877.44,Bronze
17007,877.4300000000001,Bronze
14770,876.4200000000001,Bronze
12940,876.29,Bronze
13566,874.71,Bronze
16513,874.59,Bronze
13294,873.74,Bronze
12847,871.54,Bronze
13200,870.09,Bronze
13979,869.87,Bronze
17109,869.6800000000001,Bronze
12694,869.67,Bronze
13203,869.46,Bronze
14623,869.35,Bronze
16801,867.8299999999999,Bronze
15208,867.62,Bronze
14715,867.38,Bronze
16121,867.11,Bronze
14332,866.3100000000001,Bronze
16567,865.6,Bronze
16221,864.86,Bronze
17048,864.32,Bronze
12680,862.81,Bronze
16266,861.89,Bronze
17649,861.74,Bronze
12794,860.41,Bronze
13339,860.12,Bronze
14577,859.71,Bronze
17064,859.35,Bronze
14553,859.27,Bronze
16235,858.41,Bronze
16037,855.02,Bronze
17560,854.95,Bronze
16877,853.72,Bronze
14193,853.39,Bronze
16070,852.15,Bronze
16027,852.12,Bronze
16020,851.01,Bronze
13991,850.63,Bronze
12379,850.29,Bronze
17027,848.59,Bronze
12713,848.55,Bronze
14625,848.48,Bronze
13846,847.61,Bronze
13221,847.41,Bronze
16222,846.72,Bronze
15965,845.64,Bronze
14803,845.5500000000001,Bronze
17624,843.48,Bronze
15164,843.05,Bronze
12878,841.64,Bronze
14912,841.52,Bronze
14862,841.2,Bronze
17076,841.0799999999999,Bronze
13940,839.14,Bronze
14657,838.27,Bronze
15832,836.79,Bronze
12728,836.33,Bronze
17759,834.99,Bronze
13835,834.57,Bronze
17929,834.5,Bronze
16644,833.78,Bronze
15862,832.88,Bronze
12693,830.96,Bronze
13681,827.83,Bronze
16747,826.96,Bronze
12461,826.88,Bronze
16494,826.53,Bronze
17921,826.52,Bronze
16284,823.97,Bronze
14231,822.0600000000001,Bronze
13893,821.1,Bronze
13220,819.2900000000001,Bronze
17764,818.82,Bronze
17169,816.88,Bronze
16943,816.73,Bronze
16560,816.51,Bronze
16108,816.1,Bronze
15649,816.0,Bronze
15399,815.77,Bronze
14499,815.32,Bronze
13280,814.86,Bronze
16460,814.72,Bronze
18064,814.0,Bronze
17075,813.77,Bronze
16600,813.52,Bronze
16621,813.48,Bronze
14421,813.11,Bronze
15644,813.0,Bronze
17980,811.45,Bronze
15525,811.02,Bronze
16276,810.6,Bronze
16624,810.57,Bronze
13637,810.5,Bronze
16660,810.45,Bronze
16891,809.7,Bronze
17115,806.9,Bronze
15952,806.57,Bronze
13707,806.41,Bronze
12421,806.27,Bronze
16869,805.62,Bronze
16367,804.49,Bronze
12778,804.23,Bronze
12422,803.5600000000001,Bronze
13929,802.85,Bronze
16164,802.53,Bronze
18265,801.51,Bronze
16806,801.49,Bronze
17905,800.24,Bronze
13720,799.9,Bronze
14475,799.82,Bronze
13030,799.48,Bronze
17703,798.74,Bronze
16438,798.35,Bronze
13389,797.96,Bronze
12701,797.71,Bronze
13336,795.12,Bronze
15990,792.11,Bronze
13167,791.33,Bronze
13016,789.89,Bronze
13323,787.85,Bronze
15806,784.58,Bronze
15743,784.46,Bronze
17387,784.11,Bronze
16054,783.9,Bronze
18248,783.02,Bronze
17006,781.78,Bronze
17341,781.36,Bronze
13884,781.3000000000001,Bronze
15679,781.28,Bronze
13583,781.03,Bronze
13212,780.58,Bronze
14644,780.46,Bronze
17797,780.43,Bronze
17180,780.38,Bronze
12735,779.5699999999999,Bronze
16092,779.36,Bronze
14815,778.5,Bronze
17414,778.0,Bronze
16505,777.6,Bronze
13563,777.53,Bronze
12425,777.2,Bronze
15353,777.02,Bronze
13341,775.85,Bronze
14234,775.46,Bronze
16825,775.18,Bronze
16725,775.07,Bronze
15414,774.9000000000001,Bronze
16043,773.99,Bronze
15075,773.03,Bronze
13375,772.9,Bronze
16759,772.84,Bronze
12965,771.91,Bronze
17409,771.85,Bronze
14662,771.17,Bronze
12628,769.61,Bronze
16480,769.29,Bronze
18228,769.2,Bronze
13356,768.24,Bronze
17516,768.08,Bronze
13109,766.84,Bronze
14976,765.86,Bronze
14550,765.62,Bronze
14672,765.5500000000001,Bronze
17695,765.34,Bronze
14885,765.3199999999999,Bronze
12434,765.19,Bronze
15239,764.34,Bronze
17268,763.64,Bronze
17466,763.28,Bronze
18136,761.83,Bronze
15599,761.74,Bronze
16205,761.38,Bronze
14412,761.33,Bronze
15066,760.59,Bronze
17425,759.1700000000001,Bronze
16036,758.9200000000001,Bronze
15568,758.29,Bronze
17461,757.46,Bronze
16470,757.44,Bronze
14883,756.64,Bronze
18104,754.64,Bronze
13730,752.6,Bronze
17146,749.78,Bronze
14923,749.1,Bronze
17411,748.94,Bronze
15074,748.87,Bronze
15656,748.5,Bronze
15831,747.76,Bronze
17114,747.22,Bronze
15618,747.031,Bronze
15533,746.92,Bronze
16261,746.83,Bronze
14050,746.36,Bronze
14790,745.06,Bronze
16770,744.9,Bronze
13354,743.53,Bronze
12374,742.9300000000001,Bronze
13753,741.26,Bronze
13900,740.95,Bronze
17974,740.79,Bronze
15252,740.78,Bronze
13329,740.4,Bronze
16924,739.5,Bronze
12603,739.1999999999999,Bronze
14756,738.96,Bronze
12976,738.6,Bronze
17979,737.81,Bronze
18156,734.94,Bronze
17034,734.57,Bronze
16146,734.13,Bronze
12465,733.89,Bronze
17692,733.44,Bronze
16256,732.63,Bronze
17812,732.16,Bronze
13575,732.07,Bronze
16099,731.9,Bronze
16491,731.5,Bronze
14778,730.86,Bronze
18035,730.4,Bronze
13077,729.27,Bronze
13950,728.5600000000001,Bronze
17666,728.16,Bronze
13236,727.27,Bronze
14055,725.6400000000001,Bronze
12723,725.07,Bronze
15636,724.76,Bronze
12468,724.04,Bronze
13736,724.0,Bronze
12475,723.38,Bronze
15561,722.74,Bronze
15584,722.61,Bronze
17521,721.96,Bronze
14869,721.95,Bronze
15272,721.94,Bronze
13370,721.32,Bronze
18062,720.52,Bronze
16023,719.81,Bronze
14179,719.78,Bronze
14725,718.08,Bronze
17884,717.45,Bronze
15274,716.57,Bronze
12535,716.35,Bronze
17029,716.0,Bronze
18133,715.5,Bronze
15330,714.9599999999999,Bronze
15757,714.42,Bronze
13169,712.88,Bronze
13147,712.8,Bronze
17761,712.78,Bronze
13416,712.5,Bronze
17642,712.29,Bronze
15855,712.24,Bronze
13705,711.86,Bronze
17179,711.79,Bronze
13249,711.41,Bronze
17472,710.29,Bronze
14127,709.71,Bronze
16136,709.38,Bronze
12427,708.37,Bronze
12781,707.72,Bronze
12453,707.09,Bronze
16364,707.04,Bronze
17526,706.7,Bronze
14880,706.19,Bronze
16882,705.12,Bronze
17934,704.25,Bronze
16140,703.77,Bronze
12883,703.47,Bronze
18082,703.37,Bronze
15103,703.36,Bronze
16730,702.79,Bronze
15574,702.25,Bronze
16997,702.0,Bronze
14867,701.33,Bronze
17321,700.86,Bronze
17734,700.63,Bronze
15800,699.08,Bronze
13258,698.5799999999999,Bronze
17796,697.9,Bronze
15053,697.79,Bronze
13596,697.04,Bronze
17397,696.41,Bronze
12413,694.15,Bronze
12925,694.05,Bronze
13601,693.32,Bronze
17198,692.22,Bronze
17733,692.19,Bronze
13838,691.73,Bronze
16015,690.54,Bronze
18085,689.95,Bronze
13023,689.9,Bronze
18196,689.13,Bronze
17502,689.1,Bronze
13799,688.86,Bronze
14111,688.6,Bronze
14201,688.04,Bronze
16309,686.6700000000001,Bronze
12658,686.05,Bronze
14009,685.9300000000001,Bronze
14959,684.97,Bronze
16122,684.42,Bronze
16495,684.41,Bronze
12942,683.9,Bronze
14222,683.17,Bronze
12838,683.13,Bronze
15582,682.9100000000001,Bronze
13548,682.41,Bronze
18135,681.91,Bronze
16212,681.19,Bronze
12410,681.08,Bronze
12478,680.99,Bronze
13238,680.83,Bronze
15304,680.3,Bronze
15181,680.28,Bronze
13524,680.1800000000001,Bronze
16872,680.02,Bronze
16642,679.83,Bronze
14788,679.44,Bronze
13607,678.01,Bronze
15669,677.69,Bronze
13040,676.99,Bronze
16377,676.2,Bronze
15626,675.8,Bronze
13325,675.3,Bronze
16418,675.27,Bronze
13355,674.7,Bronze
16449,674.69,Bronze
13464,674.68,Bronze
17749,674.52,Bronze
13951,674.45,Bronze
14504,673.26,Bronze
18121,673.1,Bronze
13623,672.44,Bronze
14628,671.96,Bronze
17883,671.77,Bronze
12638,671.69,Bronze
15951,669.57,Bronze
17299,669.11,Bronze
14643,668.61,Bronze
12418,668.58,Bronze
16383,668.36,Bronze
15031,668.14,Bronze
18022,668.11,Bronze
16268,667.65,Bronze
14356,666.9399999999999,Bronze
15400,666.7,Bronze
13741,666.33,Bronze
17777,665.86,Bronze
17105,665.78,Bronze
15038,665.59,Bronze
16056,664.85,Bronze
13963,664.54,Bronze
16208,664.26,Bronze
15700,664.03,Bronze
14720,663.81,Bronze
13240,663.65,Bronze
17423,663.63,Bronze
14198,663.5,Bronze
17462,662.94,Bronze
14451,662.59,Bronze
14603,660.0,Bronze
13028,659.68,Bronze
15492,659.46,Bronze
13518,659.44,Bronze
13759,659.4100000000001,Bronze
16357,658.88,Bronze
14150,658.64,Bronze
17874,658.26,Bronze
16696,657.9,Bronze
14818,657.8,Bronze
17459,657.3,Bronze
12616,657.25,Bronze
15677,657.23,Bronze
13049,656.6800000000001,Bronze
16708,656.63,Bronze
15197,656.44,Bronze
16127,656.25,Bronze
14894,655.75,Bronze
16774,654.92,Bronze
14651,654.6,Bronze
17398,653.38,Bronze
18151,653.35,Bronze
16014,653.13,Bronze
14044,652.82,Bronze
14548,652.8,Bronze
17523,652.74,Bronze
16362,652.07,Bronze
16734,650.51,Bronze
15571,650.4300000000001,Bronze
16469,650.43,Bronze
16969,650.41,Bronze
15098,649.5,Bronze
15205,648.8299999999999,Bronze
13430,648.6899999999999,Bronze
16573,648.41,Bronze
13564,647.74,Bronze
15643,647.4,Bronze
17373,646.92,Bronze
12589,646.68,Bronze
